Question,Label
hey there friend nice to meet you.,greeting
"heya, pal how's your day?",greeting
"bonjour, pal how's your day?",greeting
namaste. how's life?,greeting
sup... good to see you.,greeting
yo!! what's up?,greeting
"good morning, buddy hope you're well.",greeting
hi!! hope you're doing great.,greeting
hiya!! good morning! How are you?,greeting
hey there friend hope all is well.,greeting
heya nice to meet you.,greeting
"heya, assistant hope you're having a great day.",greeting
"ciao, assistant good morning! How are you?",greeting
hi 🙂 how’s everything?,greeting
ciao... how's it going?,greeting
sup :) hope you're well.,greeting
salutations 🙂 nice to meet you.,greeting
hey there :) hope you're having a great day.,greeting
"good evening, my friend hope you're doing great.",greeting
"good day, assistant what's new?",greeting
hiya there :) how do you do?,greeting
greetings friend how's it going?,greeting
ciao. what's up?,greeting
howdy 🙂,greeting
howdy... how do you do?,greeting
good morning... how are things?,greeting
heya!! how do you do?,greeting
hello. hope you're doing great.,greeting
howdy. hope you're doing great.,greeting
ciao :) hope you're well.,greeting
hiya there hope you're having a great day.,greeting
"good evening, my friend",greeting
"ciao, assistant good to see you.",greeting
ciao :D how are things?,greeting
"howdy, assistant what's up?",greeting
good morning :D how do you do?,greeting
"yo, pal how are you?",greeting
hiya... how are things?,greeting
good afternoon. how's it going?,greeting
hey there 👋 hope you're having a great day.,greeting
"hey, assistant good morning! How are you?",greeting
"heya, pal what's new?",greeting
yo... how's life?,greeting
heya... all good?,greeting
hello! hope all is well.,greeting
ciao... nice to see you.,greeting
ahoy :) how are things?,greeting
good morning. hope all is well.,greeting
good day :) how's life?,greeting
"hello there, assistant nice to see you.",greeting
"bonjour, my friend how do you do?",greeting
"howdy, assistant how’s everything?",greeting
yo 🙂 what's up?,greeting
yo,greeting
sup friend what's new?,greeting
hey! how’s everything?,greeting
"hello there, my friend how's life?",greeting
good afternoon :) all good?,greeting
"good evening, assistant good morning! How are you?",greeting
bonjour... how's it going?,greeting
greetings! good morning! How are you?,greeting
ciao... how are you?,greeting
hey there what's up?,greeting
good evening. how are things?,greeting
good morning,greeting
hey there :D how's your day?,greeting
yo. how's life?,greeting
hey friend hope you're having a great day.,greeting
yo :D hope you're well.,greeting
bonjour 🙂 what's new?,greeting
"hola, buddy how do you do?",greeting
sup. good to see you.,greeting
"hello, assistant all good?",greeting
howdy :D how's it going?,greeting
hello 👋 good morning! How are you?,greeting
"greetings, my friend how are things?",greeting
good morning. hope you're doing great.,greeting
hola :) how’s everything?,greeting
"hello, assistant good to see you.",greeting
good day!!,greeting
"good day, assistant how do you do?",greeting
hiya there!! hope you're having a great day.,greeting
yo :D hope you're doing great.,greeting
"namaste, assistant hope you're having a great day.",greeting
bonjour!!,greeting
hiya... nice to see you.,greeting
salutations :) how’s everything?,greeting
"hello there, assistant hope all is well.",greeting
hey!! good to see you.,greeting
hey there!,greeting
"hey, buddy nice to see you.",greeting
howdy how's your day?,greeting
hi!! nice to meet you.,greeting
hola friend how are things?,greeting
"howdy, assistant how's life?",greeting
good evening hope you're doing great.,greeting
ahoy! how are you?,greeting
"hiya, assistant hope all is well.",greeting
ciao friend good morning! How are you?,greeting
howdy 👋 what's up?,greeting
"hey there, pal good to see you.",greeting
good afternoon 👋 all good?,greeting
good morning friend how are you?,greeting
good evening 🙂 good to see you.,greeting
"ciao, assistant how's your day?",greeting
hiya... how's life?,greeting
good morning... all good?,greeting
good day :) good morning! How are you?,greeting
good afternoon friend all good?,greeting
good afternoon! how are things?,greeting
namaste!! what's new?,greeting
"hey, pal what's up?",greeting
hey! how do you do?,greeting
good day. good morning! How are you?,greeting
hello 🙂 what's new?,greeting
sup!! how are things?,greeting
"good morning, my friend nice to see you.",greeting
hi 🙂 good to see you.,greeting
hey there. hope you're well.,greeting
"salutations, assistant nice to see you.",greeting
namaste! hope you're doing great.,greeting
hey there!! hope all is well.,greeting
"sup, assistant hope all is well.",greeting
good day! how's life?,greeting
hiya...,greeting
good afternoon 👋 how are you?,greeting
hiya! how's life?,greeting
greetings... how are you?,greeting
"heya, pal how’s everything?",greeting
ciao :D nice to see you.,greeting
hiya there!! how’s everything?,greeting
"good morning, my friend hope you're well.",greeting
greetings!! what's new?,greeting
good afternoon. nice to see you.,greeting
good afternoon! what's new?,greeting
"hi, buddy how's life?",greeting
"bonjour, my friend nice to see you.",greeting
hi 👋 what's new?,greeting
"good afternoon, my friend hope you're having a great day.",greeting
good afternoon :) nice to meet you.,greeting
hello there :) what's new?,greeting
hola 👋 hope you're well.,greeting
hey friend how’s everything?,greeting
ahoy :D good to see you.,greeting
hello there. what's up?,greeting
hey 👋 good to see you.,greeting
yo 🙂 hope you're having a great day.,greeting
"hiya there, my friend hope you're doing great.",greeting
good day... how are you?,greeting
good morning!!,greeting
"hey, pal how’s everything?",greeting
"hello there, assistant good morning! How are you?",greeting
hiya! all good?,greeting
hiya there 🙂 hope you're doing great.,greeting
"good day, my friend good morning! How are you?",greeting
"bonjour, buddy nice to meet you.",greeting
hiya... nice to meet you.,greeting
hola how are you?,greeting
ciao how's your day?,greeting
good evening... nice to meet you.,greeting
"salutations, pal hope you're doing great.",greeting
"hello there, assistant how’s everything?",greeting
hey there :) how are you?,greeting
bonjour 👋 what's up?,greeting
hiya there! how’s everything?,greeting
"hello there, pal how’s everything?",greeting
"howdy, buddy what's up?",greeting
"hola, assistant how’s everything?",greeting
hey good to see you.,greeting
hello!! how are things?,greeting
sup!! what's up?,greeting
"ahoy, assistant how are things?",greeting
hola :) how are things?,greeting
hello 🙂 hope you're well.,greeting
ahoy 👋 how are things?,greeting
"hiya there, pal how are things?",greeting
heya! nice to meet you.,greeting
"hey there, pal how are things?",greeting
ciao! how's life?,greeting
greetings!! hope all is well.,greeting
good evening good to see you.,greeting
good afternoon how's life?,greeting
"ahoy, my friend how's it going?",greeting
yo :) how's your day?,greeting
good afternoon 👋 good to see you.,greeting
hey there... what's new?,greeting
good morning... hope you're well.,greeting
yo 👋 hope you're well.,greeting
"good morning, pal all good?",greeting
"hello, my friend hope you're having a great day.",greeting
ahoy... how's it going?,greeting
greetings! what's up?,greeting
ciao :D what's up?,greeting
hiya there... hope all is well.,greeting
hiya there :) all good?,greeting
hola how’s everything?,greeting
"hello, my friend good to see you.",greeting
hello 🙂 nice to meet you.,greeting
greetings what's new?,greeting
good afternoon 👋 how's it going?,greeting
greetings. hope you're well.,greeting
hey friend,greeting
ciao 🙂 how are things?,greeting
heya 👋 how’s everything?,greeting
"namaste, my friend hope you're having a great day.",greeting
"hiya, buddy good to see you.",greeting
good day :) how's it going?,greeting
heya! good to see you.,greeting
hello :) how are things?,greeting
heya. how are things?,greeting
hiya good morning! How are you?,greeting
howdy hope you're having a great day.,greeting
greetings friend hope you're doing great.,greeting
greetings! how's your day?,greeting
hello!! how's it going?,greeting
good morning friend hope you're doing great.,greeting
hola :D hope you're well.,greeting
hey :) hope all is well.,greeting
"ahoy, pal how do you do?",greeting
hello hope you're having a great day.,greeting
hello there nice to see you.,greeting
hello! hope you're doing great.,greeting
"greetings, my friend how's life?",greeting
hello 👋 what's new?,greeting
hello there. hope you're having a great day.,greeting
howdy friend good morning! How are you?,greeting
"hello, pal",greeting
bonjour :) nice to see you.,greeting
bonjour 👋 nice to see you.,greeting
"hi, pal how's it going?",greeting
good evening! what's new?,greeting
"good afternoon, my friend hope you're doing great.",greeting
"heya, buddy",greeting
good evening :) what's new?,greeting
"sup, assistant nice to see you.",greeting
"bonjour, assistant hope all is well.",greeting
hey :D hope all is well.,greeting
namaste how do you do?,greeting
hey 👋 nice to meet you.,greeting
ahoy! how's life?,greeting
ciao how do you do?,greeting
good day friend how's it going?,greeting
howdy... how's it going?,greeting
"hey, my friend how are things?",greeting
hola 🙂 all good?,greeting
hello there :) how are you?,greeting
"salutations, pal how’s everything?",greeting
hey how are things?,greeting
greetings :D how's life?,greeting
"ahoy, my friend what's new?",greeting
hiya!! hope you're well.,greeting
hola 👋 how's life?,greeting
ahoy!! hope all is well.,greeting
hey :) how's life?,greeting
yo what's new?,greeting
good evening!! how are you?,greeting
"good evening, assistant nice to meet you.",greeting
hola :) hope all is well.,greeting
ahoy 👋 hope you're well.,greeting
hi! what's up?,greeting
ciao what's new?,greeting
bonjour!! nice to meet you.,greeting
hiya there good to see you.,greeting
good morning hope all is well.,greeting
ciao,greeting
good morning :D how's it going?,greeting
"salutations, assistant what's new?",greeting
hi! hope all is well.,greeting
hiya 👋 hope you're well.,greeting
yo nice to meet you.,greeting
sup 🙂,greeting
"good evening, assistant how's your day?",greeting
hey there... good to see you.,greeting
"hiya there, pal",greeting
good day friend how's life?,greeting
"sup, buddy how are things?",greeting
yo!! good to see you.,greeting
"sup, pal hope you're doing great.",greeting
"yo, my friend how's it going?",greeting
hey 👋 how’s everything?,greeting
howdy friend hope you're having a great day.,greeting
hey 🙂 good to see you.,greeting
good morning... good to see you.,greeting
"yo, buddy",greeting
heya :) nice to see you.,greeting
heya how's your day?,greeting
"namaste, buddy how are you?",greeting
hi :) hope all is well.,greeting
"hello there, my friend how's it going?",greeting
hello. good to see you.,greeting
hey there :D nice to meet you.,greeting
bonjour :) what's up?,greeting
